content,score
"Yth. DIRJEN DUKCAPIL MENDAGRI Mohon Aplikasi diperbaiki 1. Tampilan dokumen kurang jelas (resolusi rendah) 2. Dokumen lainnya (jkn kis, npwp, dll.) sering gagal ditampilkan. dan akan lebih bermanfaat jika ada Menu Download Dokumen. terima kasih, Salam Indonesia Cerdas 🙏🙏🙏",5
"Ayo donk diperbaiki aplikasinya, dokument gak bisa di ss atau di download.... Pingin tambahin data yang kurang... Misal golongan darah di KTP lama sudah ada di digital belum keinput... Makasih semoga apknya makin bagus kedepannya.",4
Aplikasi digital harusnya memudahkan kalo ini ada yang sulit kenapa dipermudah Bisa dievaluasi lagi memang identitas pribadi sifatnya rahasia tapi kan bisa diupayakan dipermudah,1
"Terima kasih saya sampaikan dengan adanya Aplikasi IKK, ternyata saya tidak bisa daftar.... semoga dengan adanya Pengadaan KTP Digital prosesnya tidak sulit pada rakyat / masyarakat awam.....",5
"Udah download dan instal, isi data dan fhoto, tapi kenapa ada QR, apa yg harus di scan, kalau harus datang ke dukcapil tuk isi data dan scan barcode sama aja boong, bukan digital itu mah, pakai ktp yg ada aja deh... Ribet, bukannya mempermudah",2
"Mau info untuk developer nya. Pas baru pertama daftar kan minta foto, lah kamera depan hp kan ada yg buram, rusak, kurang jelas, pixelnya kecil. Kalo bisa ada opsi ganti kamera belakang, agar tidak error, nutup sendiri aplikasinya bila kamera depan hp sedang bermasalah. Terima kasih.",5
Aplikasinya bagus ketika di screenshoot hitam karena aplikasnya tidak bisa di screenshoot. Sukses terus buat Dukcapil yang sudah memberikan inovasi yang terbaik untuk masyarakat Indonesia dan kedepannya saya tunggu inovasi2 lainnya salam hangat dukcapil. Dukcapil Bisa..bisa...bisa,5
"Perasaan aplikasi yg dibuat untuk mempermudah akses dari pemerintah ini malah tambah mempersulit deh. Ini lagi aplikasi setiap dibuka selalu timbul ""terjadi kegagalan koneksi"" padahal koneksi internet saya 4G. Ngga faham lagi deh. Semoga cepet di atasin, saran aja. Kalo produk belum jadi, jangan dipublish dulu, dikembangin lagi sampe bener-bener berfungsi.",2
Aplikasi sangan jauh dr harapan... Saya pikir pemerintah sudah sangat maju tentang teknologi... Namu tingkat kemalasan semakin menurun.. masyarakat disuruh mandiri dan patuh. Namun untuk melihat ataupun mengurus data sendiri saja harus banyak berkorban waktu dan lainya.,1
Aplikasi kocak lupa pin tapi gabisa di ubah pin sendiri kaya aplikasi aplikasi lain.. Fungsi aplikasi ini apa klo punya KTP? Cuma menuh menuhin memori di hp doang Ga ada fitur ubah pin sendiri wkwkwk Yg udh punya akun tapi lupa pin kesian banget wkwkwk apa lagi klo org nya pelupa udh pasti gabisa login lg deh wkwkwkwkwkwkwkwk,1
Sekelas aplikasi dari Kemendagri untuk masuk saja susah.. disconnect terus padahal jaringan dan paketan data bagus..,1
"Keluhan saya terkait fitur tandatangan elektronik, saya sudah terdaftar di Privyid. Namun saya tidak bisa menghubungkan akun Privyid di aplikasi KTP digital.... dan selalu muncul ""P21"" Padahal via aplikasi PrivyId pun saya sudah mendaftarkan diri dengan ktp saya dan juga email yang sama dengan email yang saya daftarkan untuk KTP Aplikasi sering crash, urusan pajak masih pake kartu ktp...belum terintegrasi sama sekali",1
"apk kaga jelas, liat dokumen lama nya setengah mampus jaringan mah udah gonta ganti, wifi ke data, data ke wifi tapi tetep aja kaga bisa, tolong di perbaiki lagi, kalo ada apa apa jadi susah.",1
"Sangat buruk aplikasinya, sy sudah 3x aktivasi tetap sama saja muncul terjadi kesalahan dan coba lagi, padahal sy sudah konfirmasi via halodukcapil data sudah sesuai. Sangat mengecewakan",1
"Sudah isi data dan melengkapi sampai foto...giliran antri semua data hilang dan kembali ke halaman awal. Harus ulang lg deh isi dan fotonya. Waktu sudah dilayani petugas malah yg eror fitur di tabletnya petugas. Email aktivasi lama baru terkirim di inbox harus rajin refresh halaman inbox. Waktu menunggu, malah mendengar salah satu petugas menyarankan beri bintang 5 dulu di play store. Tolong lah, masih banyak eror diperbaiki dulu baru minta bintang 5 ya. Terimakasih.",1
"Harusnya digitalisasi tuh bisa mempermudah karena semua urusan bisa diselesaikan secara online tapi kok ini rasanya sama aja ujung2nya kudu ke dukcapil untuk minta barcode kalo gitu ya ngapain ada aplikasi ini? Kebanyakan orang mengandalkan sistem online tuh supaya gak ribet, bisa diakses kapan aja dan dimana aja. Menurut saya sistem verifikasi data harus minta barcode tuh jadi merepotkan. Tolong dibenahi lagi lah user flownya.",1
"percuma, tidak sesuai ekspektasi yg digembar-gemborkan... dr awal hingga hampir setahun....TDK bisa buka dokumen lainnya, cuma KTP doang, itupun ketika kita lupa bawa KTP trus ada transaksi yg memerlukan KTP, KTP yg ada di aplikasi ini tetep GK bisa diterima, tetep lebih dipercaya KTP yg asli atau hardnya. bingung jadinya... katanya bisa mempermudah...kenyataannya berbeda... sepertinya aplikasi nya belum siap diluncurkan, semoga makin kesini makin baik sehingga masyarakat TDK ragu lagi.🙏",1
"Apa gunanya ktp digital tapi untuk persyaratan membuat dokumen lain diharuskan pake ktp fisik. Apalagi pembuatan ktp fisik selalu di persulit di bagian pencetakan, sayang banget kalo buang2 dana pemerintah untuk pembuatan aplikasi yang sama sekali tidak berguna. Lebih baik gunakan untuk pembiayaan pengadaan alat untuk sarana pembuatan ektp.",1
"Aplikasi ini kan sebenarnya sudah terhubung ke dukcapil begitu pun data ktp yg sudah ada. Lantas mengapa bagi yg sudah memiliki ktp dan ingin menggunakan aplikasi ini masih diminta ke dukcapil untuk scan qr kode? Seharusnya fungsi utama dari aplikasi seperti ini adalah memperingkas birokrasi, bukan malah menambah keribetan pengguna aplikasi yg masih harus ke dukcapil hanya untuk sekedar meminta qr kode, malah ribet di birokrasi lagi. Mbok yo MIKIR!",1
"Tolong kembalikan fitur simpan gambar agar bisa cetak sendiri di rumah, kalo gini mah ujung-ujungnya ke dukcapil lagi kan digital harusnya bisa lebih mandiri dilakukan sendiri lah",1
"Kenapa perlu lagi datang buat supaya bisa discan barcode,ini namanya pembodohan aja,,, data2 KTP sudah tertera jelas disystem,, hanya lanjutin aja ke ikd,,cuman ada di Indonesia segala sesuatu yg gampang dibikin ribet yg ribet makin dibikin ribet,, UUD(ujung2 duit)juga",1
Ini aps yang bagus sebenarnya. Tapi ini kan untuk pembuatan KTP digital.. Tahapannya ada scan QR code... Tapi QR codenya dimana ya? Kalau harus ke Disdukcapil minta ke petugas (sesuai info di aplikasi) ya namanya belum digital dong.,1
Bintang 1 dulu... kalo mesti ke dukcapil juga buat scan barcode.. ngapain juga pake iming2 digital.. mending pake yg lama aja dulu. Emang lu kira ke dukcapil tinggal lompat aja? Jemput bola males.. Unistal lagi dulu..,1
"Sudah ada perkembangan, walaupun tidak ada menu login hanya menu daftar saja, tetapi bila daftar pakai email dan no hp yg telah didaftarkan di ducakpil, bisa masuk kembali ke akun yg telah terdaftar, tanpa perlu verifikasi ulang ke ducakpil .",4
"gimana mau bikin IKD, app saja g bisa log in, selalu coba lagi kesalahan koneksi,padahal internet data full, coba jaringan wifi juga sama saja kesalahan koneksi.sudah dibersihin sampah cache, semua akses sudah diizinin, sudah paksa berhenti uninstall,instal ulang tetap saja kesalahan koneksi.tolong jangan bikin rakyat jadi ribet tambah susah,karna g semua orang juga paham internet dan g semua orang memiliki android. apalagi yg tinggal dipelosok jangankan internet Listrik saja blm tentu merata.",1
Aplikasi nya bagus masih suport android 6 ram 2 tapi yg jadi kekurangan Tidak adanyah menu download Jikalau ada pasti bisa mempermudah saat gak ada kuota atau pun wifi Saran sediakan menu download yg saat di akses harus pake pw dari akun atupun apapu. Yg pentig harus ada Trims,3
"Wah apk nya sangat bagus koneksi jaringan nya juga lancar, cepat memperoses semua data, dan login juga cepat sekali setiap kali ngulang terus Tolong di perbaiki lagi apk nya setiap pagi JM 8 ke atas pasti sudah gangguan tidak bisa di bukak Saran saya , secepat nya di betulkan ya soalnya ini apk data pribadi orang Kalau kena ambil data pribadi kita habis kena jual 👌👌 tolong di perbaiki lagi apk nya",1
"Kenapa sejak 2024 apk ini gk bisa lagi dibuka? Alasannya koneksi tidak stabil, ini apk ny yg kurang mampu membuat data digital yah, 2023 kemarin masih bisa di buka, setelah 2024 udh gk bisa, uninstall aja yok apk nya gk berguna juga kalo gk bisa dibuka!!!!!",1
"Tolong ini aplikasi nya gimana sih kok gabisa dibuka, memuat terus padahal saya punya kuota, jaringan nya bagus, udah pakai wifi juga tetap gabisaa dibuka. Apa hp saya yg jelek ini maka ny gabisa buka ini aplikasi, mana nyecan nya harus ke ducapil jauh sekali jadi saya tinggal pulang kelamaan nunggu gara² ini aplikasi gabisaa dibuka!!!",1
"Baru saja aktifasi aplikasi IKD, langsung dibantu rekan dari Dispendukcapil, kenapa harus menggunakan paketan data internet dari Provider tertentu, saya menggunakan Kartu SIM Provider warna kuning, kok tidak bisa nyambung, perbaiki donk, seharusnya bisa digunakan dengan semua provider yang ada di Indonesia",1
"Kepake kaga tapi malah menuhi hp aja Masuk selalu lambat padahal koneksi bagus aja mau pake WiFi ataupun paket data, terus dokumen lainnya selalu dintergrasi mulu jadi kita pakai malah ngk kepakai.",1
Setiap aplikasi yang dibuat pemerintah selalu g bermutu. G berkualitas. Aplikasinya online masih harus kepetugas daftarnya. Jaman sudah online indo masih terbelakang. Please ayo maju permudah sistem mu jaman sudah online verivikasi videocall bisa.,1
"Cukup membantu, tapi saya sarankan agar ada fitur untuk scan via NFC supaya jika KTP fisik rusak maka bisa scan NFC via smartphone yang mendukung fitur NFC untuk beberapa keperluan yang mengharuskan scan KTP fisik.",3
ini aplikasi apa? visi misi tidak jelas. kurang user freindly. koneksi putus sambung padahal wifi lancar. tidak ada perbaikan dari release mei. kayak cuma gimmick aj. dari sekian keluhan tidak ada feedback dari pihak developer. huft,1
"Munculnya aplikasi ini 1000% menghindari pungli,knp kok sering terjadi erorr,BS jg E KTP masih ogah di tiadakan Krn apa.........???rata rata ke kantor jauhnya minta ampun.banyak yg jalan pintas pakai calo.sekarang udah bagus.tp klu mundur lagi,akan terjadi lagi adanya Calo.liat dokumen sendiri diaplikasi mulai dipersulit",2
"Saya bangga sekaligus khawatir dg app2 yg memuat data penting warga negara semacam ini. Bangga krn ini inovasi baru dalam dunia perKTPan tp khawatir jika keamanannya kurang maksimal (dilihat dari app ini sendiri yg masih banyak bug dan eror) bisa dg mudah diretas datanya oleh cyber crime utk pribadi. Saya tadinya mau buat ini tapi msh ragu2, apalagi ditambah dg ketidakpraktisannya yg online tapi offline (ke dukcapil) dlm hal pendaftarannya. Mirip2 e-ktp yg masih harus di fotokopi.",1
"Awalnya mau cetak ulang fisik ektp tetapi malah ditolak dan diarahkan kesini, kemudian aplikasi ini belum semua instansi antar pemerintah mengetahui dan dibandara gak di approved. Dr sisi aplikasi masih sering error keluar sendiri, kemudian fungsional dr chip didalamnya belum optimal msh banyak instasi resmi minta fisik ektp. Saran saya tolong dilakukan AUDIT iso 27001 terhadap aplikasi dg orang yg profesional dan Independen",1
"Di hp redminote 4X tidak bisa dibuka,ada apa dan kenapa ya...tulisannya ....KESALAHAN JARINGAN....uda diuninstal dan download beberapa kali sama aja...tetap tidak bisa dibuka.... kenapa ya.... tolong diperbaiki app nya agar semua hp android bisa menggunakan nya , terimakasih",2
"Sebagai Warga Negara yang baik tadinya mau ikut berpartisipasi mensukseskan KTP elektronik. Sudah di coba, ternyata masih harus datang ke kantor dukcapil, untuk scan QR yg diberikan oleh petugas untuk verifikasi dan validasi data, menurut saya masih ribet dan ngga praktis, mana jauh lagi kantornya, Ya udahlah pakai KTP yang versi cetak aja, sampai saat ini belum ada kendala.",1
"Bikin aplikasi itu OS'nya gak usah dibatasi !!! Jadi meskipun hp android jadul juga bisa instal/mendownload aplikasi ini, kita mau taat jadi jangan bikin riber masak mau ngurus KTP saja harus punya hp android typer terbaru !!!!!!",1
"Sudah berhasil aktivasi. Tapi kadang ketika mau login Selalu GAGAL muncul Warning ""Terjadi Kesalahan Koneksi"". Satu sisi suruh Segera aktivasi IKD, tp disisi lain System Aplikasi nya blm siap/tdk mendukung.",1
"Ini gmn ya kalo utk org tua yg tidak punya hp. Tetangga Mau perbarui ktp rusak apa hrs instal ini juga tapi tidak punya hp krn dia udah tua. Aplikasi kyk gini bener2 gak perlu krn tidak menjangkau semua kalangan, tolong tdk usah jd syarat wajib utk perbarui dokumen lah. Sungguh meribetkan.",1
"Aplikasi tidak bisa di buka sudah pakai wifi pakai data ttap sama tidak bisa koneksi anda terjadi kesalahan coba lagi, terus aja gitu padahal data lancar wifi lancar ttp tdk bisa masuk",1
Lemooooot banget. Padahal identitas digital itu kemungkinan diakses sama jutaan orang mungkin servernya ga mumpuni buat diakses banyak orang sekaligus. Pengen serba digital di era digital tapi hampir semua lembaga pemerintah kalo bikin aplikasi ato website ga pernah serius. Ga tau kekurangan dana atau emang asal bikin aja biar keliatan sudah digitalisasi,1
"Klo pakai data muter"" terus dan pada saat sudah masuk dan mau lihat dokumen juga muter"" ga bisa"" loading. Meskipun pakai wifi masih aja ga bisa buka dokumen Mohon di tindak lanjuti atau di perbaiki ya Terima kasih.",2
"Aplikasinya bagus sudah bisa buka data, hanya belum bisa cetak KTP dan KK, tolong diperbaiki, jga QR code nya tidak bisa di scan, mohon diperbaiki juga. Semoga kedepan lebih sempurna lagi aplikasinya, soalnya ini menyangkut data kependudukan",5
"aplikasi bikin sengsara!!! udah antri lama2, ngabisin waktu saya aja, katanya minimal harus android 5.0 lah hp saya udah lebih malah, tetep aja gak bisa, sinyal udah telkomsel, kuota udah banyak, aplikasi saya udah d hapusin karena takut ruangnya gak cukup, tetep aja gak bisa, apa saya harus beli hp baru cuma buat aplikasi sebiji doang, ngeselin asli, kalau emang belum siap ngapain diluncurin appnya!!! saya males lagi mau ngurusin rekam2 identitas beginian, cukup sekali aja",1
"Dibuat digital untuk mempermudah bukan manual datang ke disdukcapil, harusnya barcode tinggal dikirim otomatis via email dan menunggu konfirmasi aktivasi dari disdukcapil. Masa udah digital tetap datang ke lokasi, sama aja boong",1
"Diberitakan di media bahwa verifikasi bisa lewat Zoom selain ke kantor Dukcapil. Begitu setelah foto, malah disuruh scan code ke Dukcapil. Antara berita dan kenyataan berbeda.",1
"Aku download supaya bisa mempercepat... Ehhh ternyata makin ribet, mana harus datang dl ke dukcapil untuk scan QR nya, klu sprt namanya bukan online pak / bu. Tapi manual yang di buat aplikasi... Heran sm dukcapil / kementrian terkait, kok pola pikirnya masih rendah banget dan tidak membantu sama sekali. Padahal di pendaftaran kan sudah ada email dan no telepon, harusnya di kirim ke situ aja klu memang ada verifikasi, atau di buatkan VC seperti BPJS TK itu.",1
"Katanya online, tapi kok masih harus di hadapan pegawai disdukcapil. Online itu tujuannya kan mempermudah, kalau kaya begini namanya sama saja, harus dateng ke disdukcapil, terus ngapain buat online? Kecuali kalau mau cetak, baru tuh ke disdukcapil.",1
"Diperbaiki lagi secara system nya, selalu gagal pada saat masuk aplikasi jadi bagaimana masyarakat mau create.. jika memang semua harus serba digital seharusnya systemnya pun juga harus mumpuni agar ketika di akses oleh banyak masyarakat server tidak down",1
"Aplikasi kepemerintahan terjelek, koneksi internetnya sngt buruk, pdhl data internet sy masih banyak sinyal bagus, masak ngisi data sdh lama dan tinggal aktivasi QR code di dpn petugas malah kmbali ke awal berulang kali. Giliran berhasil aktivasi akun dan bisa masuk aplikasi, ditutup sebentar kmudian masuk lg malah putus lg koneksinya, kejadian seperti ini sama dgn teman2 kerja sy yg lain. Sistem dan SDM kemendagri blm siap n handal. Mohon kritik masukan seperti ini gerak cepat ditanggapi.",1
Kl apk buatan dalam negri pasti di awal pengeluarannya banyk kurangnya...perlu proses pengembangan lagi untuk bisa di pake supaya lebih mudah..semoga kedepannya menjadi lebih baik dan prepare kl ada kebijakan dan program baru,2
"Masih harus di dampingi petugas dan scan barcode oleh petugas , seharusnya begitu kita input data sudah terdeteksi dengan sendirinya no nik kita , dan langsung mendapatkan ktp el lengkap dengan barcode nya. Begitu juga dengan sistem online seharusnya lebih simple dan ada menu pindah tempat / cabut berkas dr satu daerah ke daerah lain satu provinsi tanpa harus ke dukcapil.",3
"Mantap deh,,,tidak harus ke dukcapil,,ke kecamatan juga bisa dong,,ke operator SIAK,,utk scan barcode saat daftar,,,lagian bisa di seluruh wilayah,,bisa daftarnya tdk mengacu domisili kita,,mudah sekali loh,,",5
Jelek!!!... yg ngerancang desain dan yg buat websitenya sama2 bloon.... Apk feature gak jelas dan terlalu bertele- bertele... masak setiap mau buka salah satu feture yg ada dalam apk tsb hrs masukkin password lagi... pindah mau akses feature yg lain masukkin password lagi... trus masak gak ada tombol keluar atau sign out/ logout dari apk supaya bisa masuk lagi sbg pengguna baru... bloon nih yg bikin ngerancang dan yg buat websitenya,1
Ini kenapa gabisa dibuka woy. Terjadi kesalahan koneksi mulu ah pesannya. Padahal wifi sm paket data gw aman aman aja gw pake streaming browsing scroll ig dll 😡,1
"Sering bermasalah dengan koneksi, padahal internet lancar. Aneh banget. Coba segera ditinjau apa masalahnya, dan diperbaiki. Jadi kurang berfungsi aplikasi ini. Padahal sangat bermanfaat.",1
"Pelajaran pertama kenapa dan untuk apa aplikasi berbasis digital dibuat.. Kalo kata dosen saya, aplikasi di buat untuk mempermudah user . Di sini saya mau daftar tapi harus ada kode QR dari dukcapil Otomatis saya harus ke dukcapil dulu dong Udah aja update KK di dukcapil Kaya gini Kerja 2 x",2
"Duuuh sering hang..error..muat lagi...hmmm...... Seharusnya lebih ditingkatkan lagi, dan dipikirkan jaringan seluler juga yang tinggal di daerah yang sinyal rada sempoyongan",3
